"stationid","datetime","local_date","tmin","tmax","rrr24","sshn","ff_max","dd_max","tm","td_m","um","pqnhm","ewm","p0max","p0min"
"40766","2017-03-05 00:00:00","1395-12-15 00:00:00","-0.2","13.1","2.6","2.6","7","350","6.5","2.05","80.0","1016.66","7.14574","869.1","866.4"
"40766","2017-03-06 00:00:00","1395-12-16 00:00:00","1.7","12.1","0.4","8.8","8","110","6.9","-1.1125","62.875","1018.36","5.65259","870.7","868.4"
"40766","2017-03-07 00:00:00","1395-12-17 00:00:00","-0.6","14.4","0.0","9.8","6","90","6.9","-2.75","53.25","1016.15","5.06462","868.9","866.0"
"40766","2017-03-08 00:00:00","1395-12-18 00:00:00","0.1","17.3","0.0","10.3","6","290","8.7","-6.15","43.625","1016.47","4.12326","869.0","866.4"
"40766","2017-03-09 00:00:00","1395-12-19 00:00:00","-1.0","16.8","0.0","10.5","3","140","7.9","-6.1375","42.0","1019.59","3.97714","871.9","868.9"
"40766","2017-03-10 00:00:00","1395-12-20 00:00:00","-0.2","20.4","0.0","10.8","4","100","10.1","-7.7125","31.75","1018.68","3.54956","872.3","867.0"
"40766","2017-03-11 00:00:00","1395-12-21 00:00:00","9.5","18.1","0.41","0.6","12","300","13.8","-3.6125","40.75","1015.47","5.30396","868.8","865.0"
"40766","2017-03-12 00:00:00","1395-12-22 00:00:00","4.7","18.3","1.0","9.0","4","170","11.5","0.85","53.875","1019.0","6.59598","871.4","869.0"
"40766","2017-03-13 00:00:00","1395-12-23 00:00:00","3.8","14.2","0.3","0.3","10","90","9.0","2.2625","69.375","1014.9","7.26609","868.8","863.4"
"40766","2017-03-14 00:00:00","1395-12-24 00:00:00","1.6","13.8","0.0","7.1","5","280","7.7","0.25","62.5","1016.72","6.28061","869.5","866.8"
"40766","2017-03-15 00:00:00","1395-12-25 00:00:00","1.7","16.1","0.0","9.7","5","270","8.9","-2.7625","48.25","1016.23","5.09681","869.2","866.2"
"40766","2017-03-16 00:00:00","1395-12-26 00:00:00","0.9","13.8","1.8","1.5","8","240","7.3","0.625","68.625","1013.05","6.43026","865.6","864.0"
"40766","2017-03-17 00:00:00","1395-12-27 00:00:00","0.1","14.8","0.0","10.3","7","250","7.5","-3.5375","52.375","1017.18","4.87974","871.0","865.7"
"40766","2017-03-18 00:00:00","1395-12-28 00:00:00","2.5","19.0","0.0","5.7","7","200","10.8","-4.55","37.375","1018.02","4.41499","871.1","868.0"
"40766","2017-03-19 00:00:00","1395-12-29 00:00:00","11.0","14.1","44.0","0.0","8","90","12.6","0.45","74.5","1011.91","6.57846","866.5","860.4"
"40766","2017-03-20 00:00:00","1395-12-30 00:00:00","0.5","12.5","10.7","4.9","7","280","6.5","1.725","78.75","1010.77","6.95897","864.3","861.1"
"40766","2017-03-21 00:00:00","1396-01-01 00:00:00","1.8","10.2","5.2","1.6","8","230","6.0","1.4","73.25","1015.02","6.79376","868.5","864.9"
"40766","2017-03-22 00:00:00","1396-01-02 00:00:00","4.7","13.1","17.2","1.9","5","310","8.9","2.3","63.75","1016.6","7.22739","869.5","866.7"
"40766","2017-03-23 00:00:00","1396-01-03 00:00:00","5.6","","30.7","0.0","6","340","","2.6","89.125","1014.63","7.39221","867.4","865.4"
"40766","2017-03-24 00:00:00","1396-01-04 00:00:00","","13.7","8.01","2.2","6","230","","4.3375","79.75","1014.24","8.3428","868.2","864.0"
"40766","2017-03-25 00:00:00","1396-01-05 00:00:00","2.6","13.0","0.0","5.3","6","210","7.8","2.2875","69.5","1014.93","7.21124","868.1","864.9"
"40766","2017-03-26 00:00:00","1396-01-06 00:00:00","2.6","14.8","0.01","5.1","6","350","8.7","2.65","66.375","1018.15","7.41572","872.0","866.2"
"40766","2017-03-27 00:00:00","1396-01-07 00:00:00","1.8","18.0","0.0","9.6","5","270","9.9","0.7125","57.5","1020.52","6.59889","873.0","869.7"
"40766","2017-03-28 00:00:00","1396-01-08 00:00:00","2.2","15.1","0.0","1.8","5","280","8.7","-0.7875","50.125","1019.87","5.79833","872.0","869.4"
"40766","2017-03-29 00:00:00","1396-01-09 00:00:00","","16.7","7.3","4.9","5","350","","2.7125","57.875","1020.74","7.45354","873.0","870.0"
"40766","2017-03-30 00:00:00","1396-01-10 00:00:00","3.6","18.8","0.01","7.2","5","200","11.2","3.375","61.0","1020.91","7.85013","873.6","869.9"
"40766","2017-03-31 00:00:00","1396-01-11 00:00:00","5.3","17.6","4.01","3.0","5","170","11.5","4.5375","67.75","1020.11","8.53711","871.8","869.9"
"40766","2017-04-01 00:00:00","1396-01-12 00:00:00","7.1","19.1","3.2","7.3","8","300","13.1","5.7875","64.625","1018.72","9.29267","870.7","868.8"
"40766","2017-04-02 00:00:00","1396-01-13 00:00:00","8.8","15.4","4.0","0.0","6","120","12.1","4.2625","73.25","1017.78","8.31042","870.1","867.2"
"40766","2017-04-03 00:00:00","1396-01-14 00:00:00","5.7","14.6","4.2","8.4","7","290","10.1","2.8625","70.125","1016.73","7.52561","870.9","865.9"
"40766","2017-04-04 00:00:00","1396-01-15 00:00:00","3.7","13.1","1.0","8.4","8","290","8.4","-0.025","62.25","1021.21","6.15857","874.7","869.5"
"40766","2017-04-05 00:00:00","1396-01-16 00:00:00","-0.2","18.0","0.0","11.8","5","100","8.9","-6.7875","38.625","1023.67","3.82065","876.1","872.5"
"40766","2017-04-06 00:00:00","1396-01-17 00:00:00","1.0","21.7","0.0","11.2","4","200","11.4","-5.3","32.375","1019.22","4.20797","872.0","868.2"
"40766","2017-04-07 00:00:00","1396-01-18 00:00:00","","22.4","0.5","6.9","9","170","","-1.8","30.375","1016.26","5.42009","868.7","865.5"
"40766","2017-04-08 00:00:00","1396-01-19 00:00:00","5.8","22.0","0.0","9.4","8","260","13.9","-4.3","31.75","1018.71","4.58499","871.3","868.5"
"40766","2017-04-09 00:00:00","1396-01-20 00:00:00","6.7","","0.0","0.6","8","210","","-4.775","27.0","1019.86","4.4117","872.5","870.1"
"40766","2017-04-10 00:00:00","1396-01-21 00:00:00","14.5","20.8","0.0","0.3","7","160","17.6","-0.3375","31.625","1019.29","6.00024","871.0","869.3"
"40766","2017-04-11 00:00:00","1396-01-22 00:00:00","12.2","21.6","0.31","0.0","6","280","16.9","2.3625","39.75","1019.73","7.34848","871.6","869.5"
"40766","2017-04-12 00:00:00","1396-01-23 00:00:00","11.3","20.0","7.9","1.7","6","120","15.6","9.9625","77.875","1022.17","12.2697","874.8","871.5"
"40766","2017-04-13 00:00:00","1396-01-24 00:00:00","8.8","26.2","0.01","3.4","5","90","17.5","8.2125","59.0","1020.74","10.9984","873.7","869.9"
"40766","2017-04-14 00:00:00","1396-01-25 00:00:00","","24.8","0.21","0.0","12","260","","6.625","44.625","1018.52","9.84066","870.7","868.3"
"40766","2017-04-15 00:00:00","1396-01-26 00:00:00","14.0","","37.7","0.0","7","100","","10.1125","81.875","1018.85","12.4301","872.0","867.7"
"40766","2017-04-16 00:00:00","1396-01-27 00:00:00","8.2","20.2","2.0","10.6","5","290","14.2","5.6125","61.25","1017.37","9.17348","870.1","867.1"
"40766","2017-04-17 00:00:00","1396-01-28 00:00:00","5.4","23.1","0.0","11.5","6","170","14.3","1.5125","50.375","1019.1","7.34062","871.4","868.5"
"40766","2017-04-18 00:00:00","1396-01-29 00:00:00","5.1","","0.01","10.4","10","250","","2.95","49.75","1019.3","7.75791","872.1","868.2"
"40766","2017-04-19 00:00:00","1396-01-30 00:00:00","9.5","20.2","1.0","10.5","7","290","14.9","3.85","52.0","1019.86","8.24791","872.3","869.6"
"40766","2017-04-20 00:00:00","1396-01-31 00:00:00","4.0","21.6","0.0","11.8","7","280","12.8","-1.2375","43.875","1020.79","5.91334","872.5","870.3"
"40766","2017-04-21 00:00:00","1396-02-01 00:00:00","4.4","22.8","0.0","10.2","6","290","13.6","-1.35","39.0","1020.62","5.62664","872.2","870.4"
"40766","2017-04-22 00:00:00","1396-02-02 00:00:00","5.2","27.0","0.0","11.3","4","120","16.1","1.725","41.25","1020.48","7.01086","873.1","869.2"
"40766","2017-04-23 00:00:00","1396-02-03 00:00:00","7.2","28.4","0.0","7.0","7","270","17.8","2.1375","38.875","1018.32","7.3382","870.7","868.0"
"40766","2017-04-24 00:00:00","1396-02-04 00:00:00","14.5","22.6","2.2","6.5","12","290","18.5","8.675","55.875","1016.57","11.3573","869.2","866.8"
"40766","2017-04-25 00:00:00","1396-02-05 00:00:00","12.0","26.0","0.0","4.3","8","180","19.0","5.9125","52.25","1015.99","9.66115","868.5","866.1"
"40766","2017-04-26 00:00:00","1396-02-06 00:00:00","4.4","24.3","0.0","10.5","3","270","14.3","0.25","41.625","1018.9","6.36763","871.4","868.7"
"40766","2017-04-27 00:00:00","1396-02-07 00:00:00","8.4","23.5","0.0","5.2","6","120","15.9","3.475","46.75","1019.81","7.88233","871.8","869.9"
"40766","2017-04-28 00:00:00","1396-02-08 00:00:00","10.8","26.3","0.0","9.1","7","270","18.5","5.4125","44.125","1018.89","9.06772","871.6","868.3"
"40766","2017-04-29 00:00:00","1396-02-09 00:00:00","14.0","27.9","0.11","5.6","8","100","21.0","8.0625","47.625","1016.74","10.8665","868.9","866.7"
"40766","2017-04-30 00:00:00","1396-02-10 00:00:00","10.4","27.5","0.01","8.8","6","200","19.0","1.6125","38.75","1018.58","7.40596","871.5","868.4"
"40766","2017-05-01 00:00:00","1396-02-11 00:00:00","9.9","26.9","0.01","5.7","5","300","18.4","2.45","40.375","1018.86","7.7102","870.9","868.8"
"40766","2017-05-02 00:00:00","1396-02-12 00:00:00","14.5","18.0","10.7","0.1","7","110","16.3","9.3125","70.0","1019.91","11.8467","873.5","869.1"
"40766","2017-05-03 00:00:00","1396-02-13 00:00:00","11.4","24.9","1.7","8.1","7","230","18.1","9.525","66.375","1017.16","12.0077","869.3","867.3"
"40766","2017-05-04 00:00:00","1396-02-14 00:00:00","11.4","23.4","1.2","4.9","7","280","17.4","9.7625","64.5","1015.89","12.1282","868.8","866.3"
"40766","2017-05-05 00:00:00","1396-02-15 00:00:00","10.6","20.3","3.1","3.9","8","310","15.4","8.125","66.125","1017.04","10.861","870.0","865.7"
"40766","2017-05-06 00:00:00","1396-02-16 00:00:00","7.9","23.3","3.0","6.8","7","310","15.6","8.4","69.375","1018.89","11.1031","872.0","868.2"
"40766","2017-05-07 00:00:00","1396-02-17 00:00:00","7.8","25.4","0.2","9.7","6","130","16.6","7.2875","57.25","1018.27","10.2523","870.9","867.6"
"40766","2017-05-08 00:00:00","1396-02-18 00:00:00","10.8","27.2","0.2","9.3","8","270","19.0","4.75","40.875","1018.86","8.67411","870.5","869.2"
"40766","2017-05-09 00:00:00","1396-02-19 00:00:00","8.0","26.1","0.0","12.0","7","290","17.0","2.775","42.25","1020.21","7.54859","872.7","870.1"
"40766","2017-05-10 00:00:00","1396-02-20 00:00:00","6.7","27.7","0.0","12.2","3","270","17.2","3.5875","45.25","1018.62","8.02412","871.3","868.2"
"40766","2017-05-11 00:00:00","1396-02-21 00:00:00","9.0","29.8","0.0","12.5","5","290","19.4","2.5","39.75","1016.55","7.56372","869.3","866.4"
"40766","2017-05-12 00:00:00","1396-02-22 00:00:00","9.6","30.6","0.0","10.8","6","280","20.1","2.025","34.0","1016.18","7.18519","869.0","866.2"
"40766","2017-05-13 00:00:00","1396-02-23 00:00:00","10.5","28.9","0.0","8.5","6","290","19.7","-0.5875","30.875","1015.69","6.03082","867.5","866.4"
"40766","2017-05-14 00:00:00","1396-02-24 00:00:00","6.9","28.5","0.0","12.4","5","280","17.7","-1.375","32.125","1015.71","5.77791","868.2","865.8"
"40766","2017-05-15 00:00:00","1396-02-25 00:00:00","8.2","30.2","0.0","10.4","8","160","19.2","0.85","30.125","1015.1","6.57338","868.3","865.0"
"40766","2017-05-16 00:00:00","1396-02-26 00:00:00","13.1","30.7","0.0","11.0","7","210","21.9","1.525","30.125","1013.26","6.98673","865.5","864.0"
"40766","2017-05-17 00:00:00","1396-02-27 00:00:00","9.2","29.6","0.0","12.0","6","290","19.4","-2.2125","25.875","1014.4","5.49838","867.0","865.4"
"40766","2017-05-18 00:00:00","1396-02-28 00:00:00","6.0","30.1","0.0","11.9","4","300","18.0","-5.6375","23.375","1016.57","4.37684","868.9","867.0"
"40766","2017-05-19 00:00:00","1396-02-29 00:00:00","7.3","31.7","0.0","12.1","5","290","19.5","0.9375","29.875","1017.34","6.7235","870.2","866.9"
"40766","2017-05-20 00:00:00","1396-02-30 00:00:00","13.2","30.6","0.01","5.5","8","80","21.9","4.6875","34.0","1014.8","8.58019","867.5","864.7"
"40766","2017-05-21 00:00:00","1396-02-31 00:00:00","11.8","24.9","0.01","9.8","11","300","18.4","1.2","34.25","1013.84","6.78774","866.1","864.4"
"40766","2017-05-22 00:00:00","1396-03-01 00:00:00","5.1","27.1","0.0","12.7","6","270","16.1","-1.5125","33.75","1015.49","5.60499","868.5","866.0"
"40766","2017-05-23 00:00:00","1396-03-02 00:00:00","7.4","28.7","0.0","12.8","5","270","18.1","-4.1375","25.25","1017.04","4.67476","870.0","866.7"
"40766","2017-05-24 00:00:00","1396-03-03 00:00:00","","29.9","0.0","10.3","10","240","","-8.6875","14.625","1016.79","3.40407","870.4","866.1"
"40766","2017-05-25 00:00:00","1396-03-04 00:00:00","8.8","28.9","0.0","11.2","7","290","18.9","-4.7375","23.875","1018.73","4.59002","870.8","868.4"
"40766","2017-05-26 00:00:00","1396-03-05 00:00:00","6.2","30.7","0.0","12.2","4","280","18.5","-4.975","22.75","1017.34","4.36548","870.3","866.6"
"40766","2017-05-27 00:00:00","1396-03-06 00:00:00","10.7","33.2","0.0","11.5","7","270","22.0","-4.15","20.125","1016.09","4.68653","868.3","866.2"
"40766","2017-05-28 00:00:00","1396-03-07 00:00:00","10.4","30.5","0.0","13.0","6","280","20.5","-0.075","19.5","1017.45","4.07945","870.0","867.0"
"40766","2017-05-29 00:00:00","1396-03-08 00:00:00","8.5","32.0","0.0","12.1","6","290","20.3","-2.375","23.625","1019.9","5.22691","871.7","870.0"
"40766","2017-05-30 00:00:00","1396-03-09 00:00:00","10.4","32.5","0.0","12.5","6","300","21.5","-2.5125","22.0","1019.49","5.20688","871.5","869.3"
"40766","2017-05-31 00:00:00","1396-03-10 00:00:00","11.8","32.1","0.0","12.5","10","270","21.9","-4.2125","18.125","1017.75","4.57382","870.3","867.7"
"40766","2017-06-01 00:00:00","1396-03-11 00:00:00","8.5","29.5","0.0","12.5","7","290","19.0","-9.74286","16.1429","1014.29","3.22307","867.2","864.8"
"40766","2017-06-02 00:00:00","1396-03-12 00:00:00","8.4","27.0","0.0","12.8","8","260","17.7","-2.175","25.75","1013.06","5.26898","865.8","864.1"
"40766","2017-06-03 00:00:00","1396-03-13 00:00:00","9.0","28.3","0.0","12.9","4","270","18.6","0.225","29.625","1015.93","6.21308","868.2","865.9"
"40766","2017-06-04 00:00:00","1396-03-14 00:00:00","8.0","31.8","0.0","12.1","6","180","19.9","-2.55","22.5","1015.95","5.2332","868.8","865.7"
"40766","2017-06-05 00:00:00","1396-03-15 00:00:00","11.4","34.7","0.0","12.1","5","290","23.0","-2.7875","22.5","1015.75","5.1959","868.9","865.8"
"40766","2017-06-06 00:00:00","1396-03-16 00:00:00","13.4","36.5","0.0","12.8","5","210","25.0","-5.5125","16.875","1015.79","4.4325","868.4","865.7"
"40766","2017-06-07 00:00:00","1396-03-17 00:00:00","12.4","35.2","0.0","12.7","6","290","23.8","-4.675","15.375","1015.79","4.40313","868.6","865.8"
"40766","2017-06-08 00:00:00","1396-03-18 00:00:00","14.0","35.7","0.0","12.4","6","290","24.9","-4.425","17.375","1014.41","4.57013","867.1","864.6"
"40766","2017-06-09 00:00:00","1396-03-19 00:00:00","11.6","35.6","0.0","12.8","8","290","23.6","-3.7125","17.875","1013.93","4.78641","866.4","864.3"
"40766","2017-06-10 00:00:00","1396-03-20 00:00:00","13.9","35.8","0.0","11.5","8","300","24.8","-3.5875","15.875","1014.3","4.78958","867.2","865.0"
"40766","2017-06-11 00:00:00","1396-03-21 00:00:00","13.9","36.0","0.0","13.0","8","310","25.0","-8.4375","13.375","1012.94","3.65729","865.2","863.5"
"40766","2017-06-12 00:00:00","1396-03-22 00:00:00","11.7","34.2","0.0","13.0","10","290","23.0","-7.7","13.375","1013.9","3.56304","866.1","864.4"
"40766","2017-06-13 00:00:00","1396-03-23 00:00:00","11.0","35.2","0.0","11.9","7","300","23.1","-3.225","18.75","1014.24","4.88856","866.8","864.9"
"40766","2017-06-14 00:00:00","1396-03-24 00:00:00","12.0","37.0","0.0","12.3","7","260","24.5","-3.475","18.125","1013.18","4.92615","866.4","863.1"
"40766","2017-06-15 00:00:00","1396-03-25 00:00:00","19.6","34.8","0.0","12.4","8","290","27.2","-1.1875","17.0","1015.0","5.69327","867.5","864.8"
"40766","2017-06-16 00:00:00","1396-03-26 00:00:00","15.5","33.0","0.0","13.0","7","260","24.3","-4.3375","17.5","1015.34","4.7261","867.4","866.0"
"40766","2017-06-17 00:00:00","1396-03-27 00:00:00","12.6","33.3","0.0","12.5","6","310","23.0","0.6","22.75","1014.24","6.4163","867.6","864.0"
"40766","2017-06-18 00:00:00","1396-03-28 00:00:00","14.0","35.2","0.0","12.4","7","260","24.6","-1.4125","20.0","1012.81","5.66151","865.7","863.2"
"40766","2017-06-19 00:00:00","1396-03-29 00:00:00","14.3","34.9","0.0","12.6","8","290","24.6","-2.6625","18.375","1012.55","5.16712","866.0","862.6"
"40766","2017-06-20 00:00:00","1396-03-30 00:00:00","14.6","35.6","0.0","13.0","8","270","25.1","-1.025","18.625","1011.78","5.78001","865.2","863.4"
"40766","2017-06-21 00:00:00","1396-03-31 00:00:00","17.8","33.6","0.0","13.2","8","300","25.7","-1.075","20.5","1011.27","6.03271","865.0","861.8"
"40766","2017-06-22 00:00:00","1396-04-01 00:00:00","15.7","33.1","0.0","11.7","8","290","24.4","-7.65","14.875","1013.09","3.88704","865.5","863.7"
"40766","2017-06-23 00:00:00","1396-04-02 00:00:00","12.0","33.2","0.0","12.9","6","300","22.6","-6.325","15.75","1013.13","4.06034","866.1","863.3"
"40766","2017-06-24 00:00:00","1396-04-03 00:00:00","12.4","34.8","0.0","12.9","5","290","23.6","-5.1875","15.625","1012.24","4.26634","865.6","862.5"
"40766","2017-06-25 00:00:00","1396-04-04 00:00:00","13.5","35.9","0.0","13.0","5","300","24.7","-6.8875","14.0","1011.14","4.03572","863.9","862.1"
"40766","2017-06-26 00:00:00","1396-04-05 00:00:00","14.7","38.2","0.0","12.0","5","290","26.5","-3.6875","15.75","1012.54","4.82332","865.2","863.2"
"40766","2017-06-27 00:00:00","1396-04-06 00:00:00","17.0","39.5","0.0","11.9","6","100","28.3","-3.1625","15.0","1013.35","5.14482","866.5","863.8"
"40766","2017-06-28 00:00:00","1396-04-07 00:00:00","20.0","40.8","0.0","13.0","6","280","30.4","-5.525","11.0","1012.2","4.37109","866.0","862.3"
"40766","2017-06-29 00:00:00","1396-04-08 00:00:00","17.8","39.5","0.0","12.8","7","280","28.6","-11.45","8.375","1011.12","2.85715","864.4","861.7"
"40766","2017-06-30 00:00:00","1396-04-09 00:00:00","15.0","37.9","0.0","12.7","5","290","26.5","-13.65","9.625","1007.29","2.56994","861.2","857.7"
"40766","2017-07-01 00:00:00","1396-04-10 00:00:00","14.7","37.4","0.0","10.8","6","120","26.1","-8.275","11.375","1009.28","3.54614","862.9","859.3"
"40766","2017-07-02 00:00:00","1396-04-11 00:00:00","16.4","37.9","0.0","9.4","5","200","27.2","-3.45","15.375","1010.86","4.92203","864.3","861.6"
"40766","2017-07-03 00:00:00","1396-04-12 00:00:00","17.1","38.8","0.0","10.2","5","210","28.0","-4.0","13.25","1010.93","4.68516","864.5","861.1"
"40766","2017-07-04 00:00:00","1396-04-13 00:00:00","17.0","40.0","0.0","8.3","12","70","28.5","-1.7625","15.625","1011.0","5.42542","864.1","862.2"
"40766","2017-07-05 00:00:00","1396-04-14 00:00:00","18.8","40.1","0.0","7.5","3","70","29.4","-2.9125","13.375","1011.57","5.08547","864.5","862.6"
"40766","2017-07-06 00:00:00","1396-04-15 00:00:00","25.3","40.0","0.0","6.7","7","130","32.7","-5.35","10.5","1011.12","4.43554","864.5","861.8"
"40766","2017-07-07 00:00:00","1396-04-16 00:00:00","17.3","38.8","0.0","6.2","5","230","28.0","-3.2125","13.0","1008.36","4.8783","861.8","859.0"
"40766","2017-07-08 00:00:00","1396-04-17 00:00:00","19.2","39.3","0.0","3.5","6","250","29.3","-3.0","13.5","1010.01","5.01827","863.4","860.7"
"40766","2017-07-09 00:00:00","1396-04-18 00:00:00","20.5","39.7","0.0","8.5","5","320","30.1","-2.05","14.125","1012.24","5.44483","865.5","863.1"
"40766","2017-07-10 00:00:00","1396-04-19 00:00:00","17.9","40.5","0.0","11.8","6","300","29.2","0.6125","17.25","1013.55","6.49116","866.2","863.8"
"40766","2017-07-11 00:00:00","1396-04-20 00:00:00","21.4","38.7","0.0","9.7","7","280","30.0","-12.525","8.125","1013.59","2.92611","867.0","863.6"
"40766","2017-07-12 00:00:00","1396-04-21 00:00:00","16.1","36.0","0.0","12.1","7","300","26.0","-2.725","13.5","1009.25","5.44324","862.6","860.1"
"40766","2017-07-13 00:00:00","1396-04-22 00:00:00","18.5","35.6","0.0","11.7","5","320","27.0","4.025","23.875","1008.1","8.35727","861.8","858.6"
"40766","2017-07-14 00:00:00","1396-04-23 00:00:00","21.6","36.7","0.0","10.8","8","280","29.2","0.475","21.875","1009.68","7.64358","863.0","860.7"
"40766","2017-07-15 00:00:00","1396-04-24 00:00:00","16.2","37.3","0.0","11.9","8","290","26.8","-4.9625","13.75","1012.51","4.49282","864.7","863.3"
"40766","2017-07-16 00:00:00","1396-04-25 00:00:00","16.2","37.4","0.0","12.4","7","280","26.8","-7.925","11.5","1013.45","3.59326","866.7","863.8"
"40766","2017-07-17 00:00:00","1396-04-26 00:00:00","16.8","40.3","0.0","9.6","7","100","28.5","-3.8375","11.625","1012.95","4.6215","866.0","863.3"
"40766","2017-07-18 00:00:00","1396-04-27 00:00:00","23.2","39.7","0.0","12.4","9","110","31.5","-4.25","9.625","1013.16","4.51758","866.8","863.0"
"40766","2017-07-19 00:00:00","1396-04-28 00:00:00","22.6","39.9","0.0","12.2","5","110","31.3","-5.375","10.375","1011.53","4.14851","865.4","861.5"
"40766","2017-07-20 00:00:00","1396-04-29 00:00:00","17.3","40.4","0.0","12.1","6","290","28.9","-7.0375","10.125","1009.64","3.79826","863.1","859.8"
"40766","2017-07-21 00:00:00","1396-04-30 00:00:00","","40.6","0.0","12.2","5","100","","-9.22857","8.57143","1011.28","3.21746","864.6","861.9"
"40766","2017-07-22 00:00:00","1396-04-31 00:00:00","18.1","40.0","0.0","12.4","6","100","29.0","-9.9375","8.25","1013.09","2.99253","866.7","863.2"
"40766","2017-07-23 00:00:00","1396-05-01 00:00:00","18.8","40.2","0.0","12.2","5","280","29.5","-9.0","8.25","1011.22","3.25855","865.0","861.2"
"40766","2017-07-24 00:00:00","1396-05-02 00:00:00","19.7","39.5","0.0","11.2","9","270","29.6","-12.775","6.875","1010.26","2.52203","863.1","861.5"
"40766","2017-07-25 00:00:00","1396-05-03 00:00:00","15.5","37.9","0.0","12.5","9","280","26.7","-6.3","11.625","1010.8","4.00439","863.8","861.8"
"40766","2017-07-26 00:00:00","1396-05-04 00:00:00","16.3","37.4","0.0","12.4","7","290","26.9","-5.5375","13.75","1010.08","4.47009","863.3","860.7"
"40766","2017-07-27 00:00:00","1396-05-05 00:00:00","14.3","40.4","0.0","12.3","5","290","27.4","-10.3875","9.875","1010.35","3.09789","863.2","861.1"
"40766","2017-07-28 00:00:00","1396-05-06 00:00:00","16.1","40.4","0.0","12.1","5","290","28.3","-11.0125","8.0","1012.81","2.79295","865.4","863.3"
"40766","2017-07-29 00:00:00","1396-05-07 00:00:00","18.3","40.4","0.0","9.6","7","290","29.4","-10.7625","8.125","1013.33","2.92491","866.7","863.3"
"40766","2017-07-30 00:00:00","1396-05-08 00:00:00","18.2","40.6","0.0","9.6","7","290","29.4","-5.9","10.5","1012.12","4.01936","865.2","862.7"
"40766","2017-07-31 00:00:00","1396-05-09 00:00:00","18.4","40.4","0.0","11.4","7","300","29.4","-4.6","11.5","1013.32","4.37999","865.9","863.7"
"40766","2017-08-01 00:00:00","1396-05-10 00:00:00","18.8","39.8","0.0","11.8","9","100","29.3","-6.9125","9.875","1014.71","3.79382","867.2","865.0"
"40766","2017-08-02 00:00:00","1396-05-11 00:00:00","25.7","37.7","0.0","12.2","9","100","31.7","-10.2","6.375","1015.88","2.87748","868.6","865.9"
"40766","2017-08-03 00:00:00","1396-05-12 00:00:00","18.5","38.3","0.0","12.4","6","110","28.4","-8.8","9.75","1014.41","3.38565","868.4","864.0"
"40766","2017-08-04 00:00:00","1396-05-13 00:00:00","19.4","39.2","0.0","12.2","5","120","29.3","-5.575","11.625","1012.44","4.24512","866.0","862.6"
"40766","2017-08-05 00:00:00","1396-05-14 00:00:00","17.6","40.0","0.0","12.1","5","280","28.8","-8.025","10.375","1011.63","3.55028","864.9","862.0"
"40766","2017-08-06 00:00:00","1396-05-15 00:00:00","18.5","40.4","0.0","12.1","4","140","29.5","-9.175","9.625","1012.88","3.18778","865.7","863.3"
"40766","2017-08-07 00:00:00","1396-05-16 00:00:00","20.9","40.4","0.0","12.1","6","110","30.7","-9.325","7.75","1013.55","3.1274","866.5","864.0"
"40766","2017-08-08 00:00:00","1396-05-17 00:00:00","21.4","40.3","0.0","12.3","5","280","30.8","-8.625","8.25","1014.43","3.28009","867.4","864.5"
"40766","2017-08-09 00:00:00","1396-05-18 00:00:00","18.0","40.4","0.0","12.4","7","100","29.2","-9.55","8.875","1013.45","3.0185","866.9","863.2"
"40766","2017-08-10 00:00:00","1396-05-19 00:00:00","18.6","40.4","0.0","9.4","7","50","29.5","-4.7125","11.75","1012.07","4.53278","865.2","862.1"
"40766","2017-08-11 00:00:00","1396-05-20 00:00:00","23.6","37.8","0.0","9.0","8","100","30.7","1.55","16.875","1013.59","6.98003","866.5","864.1"
"40766","2017-08-12 00:00:00","1396-05-21 00:00:00","23.1","38.7","0.0","9.8","5","280","30.9","-0.125","14.5","1012.74","6.15175","866.2","862.8"
"40766","2017-08-13 00:00:00","1396-05-22 00:00:00","20.1","39.9","0.0","11.2","7","290","30.0","-3.525","12.625","1012.48","4.92938","865.0","863.3"
"40766","2017-08-14 00:00:00","1396-05-23 00:00:00","19.3","39.9","0.0","11.7","8","290","29.6","-5.7375","10.625","1013.28","4.14923","865.9","863.6"
"40766","2017-08-15 00:00:00","1396-05-24 00:00:00","18.5","38.3","0.0","10.4","5","290","28.4","-2.925","14.5","1013.05","5.02064","866.0","863.2"
"40766","2017-08-16 00:00:00","1396-05-25 00:00:00","17.6","36.6","0.0","12.0","8","280","27.1","-0.4125","17.125","1013.39","6.0069","865.6","864.4"
"40766","2017-08-17 00:00:00","1396-05-26 00:00:00","","37.4","0.0","7.8","6","110","","2.4","19.25","1015.04","7.42966","867.9","865.2"
"40766","2017-08-18 00:00:00","1396-05-27 00:00:00","20.0","39.0","0.0","10.7","8","300","29.5","-1.325","15.125","1015.15","5.65745","867.7","865.6"
"40766","2017-08-19 00:00:00","1396-05-28 00:00:00","15.8","37.9","0.0","12.0","7","280","26.9","-10.8125","9.75","1015.69","3.01809","867.9","866.2"
"40766","2017-08-20 00:00:00","1396-05-29 00:00:00","15.2","38.6","0.0","12.0","8","300","26.9","-12.225","8.75","1014.43","2.6197","867.2","864.5"
"40766","2017-08-21 00:00:00","1396-05-30 00:00:00","14.6","38.2","0.0","12.0","9","280","26.4","-10.6375","8.5","1013.02","2.78833","866.6","862.6"
